;tid;sent;pol
56041;982245529403797511;neutral;believe
56042;1430432919395307521;negative;believe
56043;674747488696315904;negative;believe
56044;989168003236409349;positive;believe
56045;1461015105903104000;negative;believe
56046;1507171742904909827;negative;deny
56047;988038271296049152;neutral;believe
56048;990729749646503936;neutral;believe
56049;984574404670533632;positive;believe
56050;1427715168729845765;negative;believe
56051;1457005318764892163;positive;believe
56052;1431740999735279616;positive;deny
56053;1439273894318333954;positive;deny
56054;1451890103006253063;neutral;believe
56055;1431773697157701632;positive;deny
56056;824306110647648256;neutral;believe
56057;1457404019656249349;negative;believe
56058;946666281079656448;negative;believe
56059;704169907294834688;positive;believe
56060;1069269154971172865;negative;believe
56061;1440704820378095621;neutral;believe
56062;1031184561743556608;positive;believe
56063;984755628882251781;neutral;believe
56064;1446845747194961926;negative;deny
56065;986599635270725632;negative;believe
56066;991345388690071552;positive;believe
56067;1118564683609305088;positive;believe
56068;989449296604000256;negative;believe
56069;986795476417687552;positive;believe
56070;1499813285964632071;negative;deny
56071;1427963522332377089;negative;believe
56072;1034603601375703041;positive;believe
56073;852968719948988416;positive;believe
56074;1455381526447738883;neutral;believe
56075;1458805140748738564;neutral;deny
56076;1446313385675476994;positive;believe
56077;1434256789856456704;negative;believe
56078;824660722642808832;neutral;believe
56079;1029727239024173057;neutral;believe
56080;824080402394382336;neutral;believe
56081;1483344044201807872;positive;deny
56082;1453313670893740035;neutral;deny
56083;1452283808443768851;negative;deny
56084;1455152028729155593;negative;deny
56085;987336092625055745;positive;believe
56086;1436043260829519874;negative;deny
56087;1424736730687721475;neutral;believe
56088;1067746588624412673;negative;believe
56089;1451236747589865487;neutral;believe
56090;928930789223383040;neutral;believe
56091;824154883288956928;positive;believe
56092;954244010922725376;positive;believe
56093;1069213552362356736;neutral;believe
56094;1454839092953456647;positive;believe
56095;873611800591253504;negative;believe
56096;598973051187900416;neutral;believe
56097;1459445340235612163;neutral;believe
56098;1421113949488132098;neutral;deny
56099;1069591521203228673;negative;believe
56100;878197521746714624;positive;believe
56101;1424123996459704325;neutral;believe
56102;1455318192281227265;negative;believe
56103;988613529405014016;positive;believe
56104;1442079992779665411;positive;believe
56105;1455147053655511043;negative;deny
56106;1430416825246916609;negative;believe
56107;1452045191037153281;positive;believe
56108;1456896749843353600;positive;believe
56109;969124058590740480;positive;deny
56110;1457933317584556038;positive;believe
56111;939751435616448512;positive;believe
56112;1445705393561391104;neutral;believe
56113;1424396107443015685;negative;believe
56114;953122378413875200;positive;believe
56115;1477442034843754497;negative;deny
56116;783943650703241216;positive;believe
56117;918365311727894528;positive;believe
56118;1456659245277933571;negative;believe
56119;1453964235109588992;neutral;believe
56120;1454154514555019266;negative;deny
56121;1119320928398266368;positive;believe
56122;988080106101817344;positive;believe
56123;1421266111279079432;negative;believe
56124;941560720327548928;negative;believe
56125;1454486881010388995;negative;believe
56126;1427789952440578053;neutral;believe
56127;1454368298389458945;positive;deny
56128;1429135369182842885;negative;deny
56129;1433776593256816642;negative;believe
56130;1442432146564542467;neutral;deny
56131;1035137482986332160;neutral;believe
56132;653882998459232256;neutral;believe
56133;909604324191301632;positive;believe
56134;1459048936400904194;negative;believe
56135;1509481360095916039;negative;deny
56136;1454957174870790145;negative;deny
56137;761961816843051008;neutral;believe
56138;1032585786342993920;negative;believe
56139;1437295867413807110;positive;believe
56140;1473731654803939335;neutral;deny
56141;953904975393910784;neutral;believe
56142;1424390724188098561;negative;believe
56143;824414406478090240;negative;believe
56144;989191933741404160;negative;believe
56145;1428430145443012608;positive;believe
56146;987868012060459008;positive;believe
56147;984139012817420290;positive;believe
56148;989549683772153857;neutral;believe
56149;1460381183116603400;neutral;believe
56150;1029913675912630273;negative;believe
56151;1032577283758940162;positive;believe
56152;598659320956493824;negative;believe
56153;704438626696843264;neutral;believe
56154;1457777257120862214;neutral;believe
56155;1456746695417602050;negative;deny
56156;1432796030177787909;positive;believe
56157;952319518768066560;positive;believe
56158;606732150805790720;neutral;believe
56159;1457144709198098439;negative;believe
56160;871651677069164544;neutral;believe
56161;604463307920015360;positive;believe
56162;829010747829149696;neutral;believe
56163;989502513836507136;negative;believe
56164;1471808288681508870;negative;deny
56165;942668920216940544;positive;believe
56166;986149246121467904;neutral;believe
56167;1459938118648401928;negative;believe
56168;1422558055103860742;positive;believe
56169;1425026953787154432;negative;believe
56170;1036102459335237632;negative;believe
56171;1452847486679207942;neutral;believe
56172;1439920413891514370;neutral;believe
56173;1453327094604255238;neutral;believe
56174;1423995162724798468;negative;believe
56175;1424309017069948932;negative;believe
56176;1456667946344849413;positive;believe
56177;1424821176380055552;positive;believe
56178;1119576051850596353;positive;believe
56179;1446858296472875010;negative;deny
56180;1455579274409304074;neutral;believe
56181;981520993125584897;positive;believe
56182;1453151806947692549;positive;believe
56183;928646686926290944;negative;believe
56184;910970293241499648;positive;believe
56185;1458180664260501508;negative;believe
56186;1067963539720216576;positive;believe
56187;1424629864720707584;negative;deny
56188;1435167382683664385;positive;believe
56189;954065062775349250;negative;believe
56190;909970109380349952;positive;believe
56191;1424703320673947659;negative;deny
56192;1487469206375481345;neutral;deny
56193;1118564720791949313;neutral;believe
56194;1427581868321423363;positive;believe
56195;1030131223937654784;neutral;believe
56196;1471022014349516800;positive;deny
56197;1440735848891252743;neutral;believe
56198;1443571388418338819;neutral;believe
56199;775742791708180480;neutral;believe
56200;985289601542737921;neutral;believe
56201;986662900923281411;positive;believe
56202;1034368940854505472;neutral;believe
56203;1433285067913138176;negative;believe
56204;1451485310827761665;negative;believe
56205;1434517991689969673;positive;believe
56206;954449637062119425;positive;believe
56207;1029720703849906176;negative;believe
56208;1451228923463929863;positive;deny
56209;1428715572829712384;neutral;believe
56210;988061586697981953;positive;believe
56211;1455763772514004992;negative;believe
56212;1429568147389100033;negative;believe
56213;824444560008843264;neutral;believe
56214;1458004306762797058;neutral;believe
56215;989857143254913024;positive;believe
56216;1454918884247678983;negative;deny
56217;1480930999273934853;negative;deny
56218;1426501944659660805;negative;deny
56219;1440013089416568838;neutral;believe
56220;1457166386829008898;neutral;believe
56221;940701163346956288;positive;believe
56222;989127112845078528;negative;believe
56223;1455310406919106577;negative;deny
56224;1438932342014300163;negative;believe
56225;1428526272330620930;positive;believe
56226;1067843010581417986;neutral;believe
56227;989333372240519168;positive;believe
56228;1439599380525428750;negative;deny
56229;1068075453041135616;positive;believe
56230;1032108597776244736;neutral;believe
56231;953239948492144640;neutral;believe
56232;1455335733846106117;negative;believe
56233;1457749643031310337;neutral;believe
56234;944406613313458176;positive;believe
56235;1452959876292952066;negative;believe
56236;1118862682936020992;neutral;believe
56237;1030486408660537344;negative;believe
56238;824470243225587712;neutral;believe
56239;1440714059041542154;negative;believe
56240;1029178666973114372;positive;believe
56241;987410789865668608;negative;believe
56242;897459296652406784;positive;believe
56243;954290813177036803;neutral;believe
56244;1067673771656404992;neutral;believe
56245;1424985827910709250;neutral;deny
56246;1430402476381929473;negative;deny
56247;1425570538420846598;neutral;believe
56248;1119967173714350080;neutral;believe
56249;1425413698940661762;negative;believe
56250;1478396204396560384;negative;deny
56251;1068967336185606144;positive;believe
56252;1470562006709293060;positive;deny
56253;1444417696079048709;negative;deny
56254;953311956278169600;positive;believe
56255;986604284371349504;positive;believe
56256;1031540986130911236;positive;believe
56257;1455195339695267840;positive;believe
56258;1423693176758538241;negative;deny
56259;1445834841866465284;neutral;believe
56260;1067593903551897600;negative;believe
56261;1457386851321270278;positive;believe
56262;1030972613353525248;positive;believe
56263;1033240083091148800;neutral;believe
56264;1434891673541120010;neutral;believe
56265;954522779231035392;positive;believe
56266;1035255035649765376;negative;believe
56267;1458795313599234049;negative;deny
56268;1452564080804315147;negative;believe
56269;981658204487774208;negative;believe
56270;985503870540447744;positive;believe
56271;1428036767530242059;positive;believe
56272;1068471873871273985;negative;believe
56273;1032170690781143041;positive;believe
56274;1432507005852282881;positive;believe
56275;1068994119618375680;negative;believe
56276;1030004715646541824;neutral;believe
56277;1455290712950517763;negative;deny
56278;1423791192458813441;negative;believe
56279;981873841101266944;positive;believe
56280;983858439792287744;negative;believe
56281;1450614817245388800;neutral;believe
56282;1429427275842342915;positive;believe
56283;1422829541085433856;neutral;believe
56284;1435250381953589249;negative;believe
56285;1426897383196172292;negative;believe
56286;560583456653332480;negative;believe
56287;1429597746462294024;negative;believe
56288;826489583785254912;negative;believe
56289;1459800459418513412;negative;deny
56290;1450998747140222980;neutral;believe
56291;988090954581098496;neutral;believe
